features,Duration;features,FileSize;fname
15,0;1323044;65f9172a,wav
15,0;1323044;65fbd179,wav
15,0;1323044;65fc1c2a,wav
12,538775510204081;1105964;65fc8a15,wav
15,0;1323044;65ffa02f,wav
15,0;1323044;6602f02c,wav
14,048072562358277;1239084;6603f4b5,wav
15,0;1323044;6607e416,wav
15,0;1323044;660e7ed8,wav
15,0;1323044;660f777b,wav
15,0;1323044;6611caf8,wav
15,0;1323044;66130efe,wav
15,0;1323044;6618935e,wav
15,0;1323044;6620a6ec,wav
15,0;1323044;6620bef9,wav
15,0;1323044;6621da95,wav
7,267845804988662;641068;66221beb,wav
15,0;1323044;66255fef,wav
15,0;1323044;662a1810,wav
15,0;1323044;662c7a40,wav
15,0;1323044;662fd74c,wav
15,0;1323044;663172d7,wav
15,0;1323044;6632e7f7,wav
15,0;1323044;66338075,wav
15,0;1323044;6633f0f1,wav
15,0;1323044;6634463b,wav
11,3081179138322;997420;6634d377,wav
12,027936507936507;1060908;66388274,wav
15,0;1323044;663a8758,wav
15,0;1323044;663c0139,wav
15,0;1323044;66411879,wav
15,0;1323044;6641e72a,wav
15,0;1323044;66433f02,wav
15,0;1323044;6644d450,wav
15,0;1323044;66484d8b,wav
15,0;1323044;664921fa,wav
15,0;1323044;664a3742,wav
15,0;1323044;664abcd8,wav
15,0;1323044;6650b5df,wav
15,0;1323044;6658b3f0,wav
15,0;1323044;665abc54,wav
10,100680272108843;890924;665b1c0d,wav
15,0;1323044;665bae71,wav
7,987664399092971;704556;66696fd3,wav
15,0;1323044;666b15fb,wav
15,0;1323044;666cac0e,wav
13,815873015873017;1218604;66701ba1,wav
15,0;1323044;667d0a02,wav
15,0;1323044;66800a55,wav
11,145578231292516;983084;668290b3,wav
15,0;1323044;66833542,wav
12,027936507936507;1060908;668426a0,wav
15,0;1323044;66868535,wav
15,0;1323044;66878e19,wav
15,0;1323044;6688370d,wav
15,0;1323044;6688829d,wav
15,0;1323044;668c3fc3,wav
15,0;1323044;668c5ba9,wav
15,0;1323044;668f9793,wav
15,0;1323044;6690aa1c,wav
15,0;1323044;6693b5de,wav
15,0;1323044;66998457,wav
15,0;1323044;66a04fec,wav
15,0;1323044;66a9f0a4,wav
15,0;1323044;66ab7d33,wav
15,0;1323044;66b03a88,wav
15,0;1323044;66b26278,wav
15,0;1323044;66b308f0,wav
15,0;1323044;66b5a1ec,wav
15,0;1323044;66b5abdc,wav
15,0;1323044;66b5ac18,wav
15,0;1323044;66b8036d,wav
15,0;1323044;66c4ea77,wav
15,0;1323044;66c639bb,wav
15,0;1323044;66c68f9d,wav
10,565079365079365;931884;66c81afe,wav
15,0;1323044;66cb64c9,wav
15,0;1323044;66cbda77,wav
15,0;1323044;66ce52d9,wav
15,0;1323044;66d23c68,wav
15,0;1323044;66d5d93c,wav
11,888616780045352;1048620;66d9671a,wav
15,0;1323044;66d9ce80,wav
9,891700680272109;872492;66da48c5,wav
15,0;1323044;66da4d94,wav
15,0;1323044;66dfbd66,wav
15,0;1323044;66e5a115,wav
15,0;1323044;66e67180,wav
15,0;1323044;66eaba12,wav
15,0;1323044;66eb36d4,wav
15,0;1323044;66eddc42,wav
15,0;1323044;66eff33b,wav
15,0;1323044;66f3c196,wav
15,0;1323044;66f9d15a,wav
15,0;1323044;66fad940,wav
15,0;1323044;66fefb3e,wav
15,0;1323044;67016a09,wav
15,0;1323044;6703082e,wav
15,0;1323044;6703a86a,wav
15,0;1323044;67076aca,wav
15,0;1323044;67079958,wav
15,0;1323044;670937ad,wav
5,990748299319728;528428;6717379a,wav
15,0;1323044;67184d21,wav
10,054240362811791;886828;671dc9e9,wav
15,0;1323044;671e68fa,wav
15,0;1323044;6720d19e,wav
15,0;1323044;67250eba,wav
15,0;1323044;6726551c,wav
15,0;1323044;672b16b7,wav
15,0;1323044;672cbe0f,wav
15,0;1323044;67342665,wav
15,0;1323044;673463e1,wav
15,0;1323044;67360b45,wav
15,0;1323044;67364e2f,wav
15,0;1323044;673893de,wav
15,0;1323044;673a0276,wav
15,0;1323044;673aed51,wav
8,777142857142858;774188;6740e0ea,wav
15,0;1323044;674643c4,wav
15,0;1323044;6746a5bc,wav
9,636281179138322;849964;6746ea6b,wav
15,0;1323044;6748d9a6,wav
15,0;1323044;674ad109,wav
15,0;1323044;674ebdb9,wav
4,783310657596372;421932;6750c599,wav
15,0;1323044;6751d849,wav
15,0;1323044;6753844d,wav
15,0;1323044;675a8c60,wav
15,0;1323044;675c5b6a,wav
15,0;1323044;6766370e,wav
15,0;1323044;676ced08,wav
15,0;1323044;67717d93,wav
15,0;1323044;677368c9,wav
15,0;1323044;67779691,wav
15,0;1323044;677f19f1,wav
15,0;1323044;677fd308,wav
15,0;1323044;678084a2,wav
15,0;1323044;67809cb3,wav
15,0;1323044;67841283,wav
15,0;1323044;678a7491,wav
15,0;1323044;678ec115,wav
15,0;1323044;6790992b,wav
15,0;1323044;6790ea85,wav
15,0;1323044;67921fb0,wav
15,0;1323044;67993372,wav
15,0;1323044;679b7ce1,wav
15,0;1323044;679bb83d,wav
15,0;1323044;679c7d7c,wav
15,0;1323044;67a96808,wav
15,0;1323044;67aa2da9,wav
15,0;1323044;67b148c2,wav
15,0;1323044;67b2a04b,wav
15,0;1323044;67b82754,wav
15,0;1323044;67bbdec2,wav
15,0;1323044;67bfcf9c,wav
15,0;1323044;67c1947f,wav
15,0;1323044;67c9811e,wav
15,0;1323044;67c9f888,wav
15,162630385487528;1337388;67cd426f,wav
15,0;1323044;67d0594e,wav
15,0;1323044;67d57eea,wav
15,0;1323044;67da430f,wav
11,77251700680272;1038380;67db0fc0,wav
15,0;1323044;67dbbc87,wav
15,0;1323044;67e0a0c8,wav
15,0;1323044;67e5a870,wav
15,0;1323044;67e87c4c,wav
15,0;1323044;67e93444,wav
15,0;1323044;67e94bdd,wav
15,0;1323044;67e9d4ff,wav
15,0;1323044;67ea5f10,wav
15,0;1323044;67ee8e97,wav
15,0;1323044;67f326b4,wav
15,0;1323044;67f34916,wav
15,0;1323044;67ff53f3,wav
15,0;1323044;6802d80f,wav
15,0;1323044;6804d051,wav
15,0;1323044;68069083,wav
15,0;1323044;6807d6c8,wav
15,0;1323044;6809d699,wav
7,569705215419501;667692;680bb0d7,wav
15,696689342403628;1384492;680db268,wav
15,0;1323044;681de1f1,wav
15,0;1323044;681e1795,wav
15,0;1323044;681eb3c0,wav
15,0;1323044;6822c973,wav
15,0;1323044;682317a3,wav
15,0;1323044;6823dd98,wav
15,0;1323044;6825466b,wav
15,0;1323044;682847b7,wav
15,0;1323044;68309d2b,wav
15,0;1323044;68327bf3,wav
15,0;1323044;68357d6e,wav
15,0;1323044;68393654,wav
15,0;1323044;683b072f,wav
15,0;1323044;683d5ff1,wav
15,0;1323044;6842ee5d,wav
15,0;1323044;68444b44,wav
5,433469387755102;479276;6848504d,wav
15,0;1323044;68489322,wav
15,0;1323044;684c5e0d,wav
15,0;1323044;684cbf25,wav
15,0;1323044;684f34aa,wav
15,0;1323044;68537400,wav
15,0;1323044;6856c7b4,wav
15,0;1323044;68586b18,wav
15,0;1323044;6858a7c1,wav
15,0;1323044;685a5c8e,wav
15,0;1323044;685d1d71,wav
15,928888888888888;1404972;6867bf37,wav
11,54031746031746;1017900;68695d53,wav
15,0;1323044;686acddf,wav
15,0;1323044;686d3025,wav
9,019501133786848;795564;686fd123,wav
15,0;1323044;68733b77,wav
15,0;1323044;68752808,wav
15,0;1323044;6878eace,wav
15,0;1323044;687febb2,wav
15,0;1323044;6880a777,wav
15,0;1323044;6884553a,wav
15,0;1323044;6885282c,wav
15,0;1323044;68899173,wav
6,03718820861678;532524;688ce96a,wav
15,0;1323044;68914e08,wav
15,0;1323044;6898088b,wav
15,0;1323044;689c67ab,wav
15,0;1323044;68a1a566,wav
15,0;1323044;68a1ab1c,wav
13,49079365079365;1189932;68a1bd1a,wav
15,0;1323044;68a5d865,wav
15,0;1323044;68a6e4a1,wav
15,0;1323044;68a9dcff,wav
15,0;1323044;68ad46da,wav
15,0;1323044;68ad6eef,wav
15,0;1323044;68aff073,wav
15,0;1323044;68b32770,wav
15,0;1323044;68b5da53,wav
15,0;1323044;68b77a66,wav
13,374693877551021;1179692;68b78863,wav
15,0;1323044;68bac03e,wav
15,0;1323044;68bb68ec,wav
15,0;1323044;68c1c5df,wav
15,0;1323044;68c46fd5,wav
15,0;1323044;68c470eb,wav
15,0;1323044;68c510a3,wav
11,95827664399093;1054764;68cc8c8d,wav
15,0;1323044;68ce03ee,wav
15,0;1323044;68ce1a2a,wav
15,0;1323044;68cefba5,wav
15,0;1323044;68cfe98a,wav
15,0;1323044;68d6d57f,wav
15,0;1323044;68dbcbd6,wav
15,0;1323044;68e39f2e,wav
15,0;1323044;68e62313,wav
15,0;1323044;68e6f104,wav
15,0;1323044;68e95813,wav
15,0;1323044;68ebefbf,wav
15,0;1323044;68ec8a07,wav
15,0;1323044;68ed0f06,wav
15,0;1323044;68f1bc75,wav
15,0;1323044;68f8b50a,wav
15,0;1323044;68fb8b41,wav
15,0;1323044;68fdb6ed,wav
15,0;1323044;690041d1,wav
15,0;1323044;69019b83,wav
15,0;1323044;6906ca2c,wav
15,0;1323044;69165ad7,wav
15,0;1323044;691a7b23,wav
15,0;1323044;69232b79,wav
15,0;1323044;6924f3ae,wav
15,0;1323044;692675b2,wav
15,0;1323044;69299834,wav
15,0;1323044;6929e3dd,wav
15,0;1323044;692c0e1f,wav
15,0;1323044;692d3a61,wav
15,0;1323044;692e9ed8,wav
15,0;1323044;692ec6c5,wav
15,0;1323044;693106f3,wav
15,0;1323044;6931a74a,wav
15,0;1323044;6931b41b,wav
15,0;1323044;69320ee1,wav
15,0;1323044;693340fc,wav
15,0;1323044;6938fa4e,wav
15,0;1323044;6939815c,wav
15,0;1323044;693c6703,wav
15,0;1323044;69413ee7,wav
15,0;1323044;69456dc2,wav
15,0;1323044;694742d5,wav
15,0;1323044;6947ab0e,wav
15,0;1323044;6949b78b,wav
15,0;1323044;694c062a,wav
15,0;1323044;69520a3b,wav
15,0;1323044;69590930,wav
15,0;1323044;695a4c26,wav
15,0;1323044;695f21c0,wav
15,0;1323044;6962146b,wav
15,0;1323044;69621f31,wav
15,0;1323044;69625c98,wav
3,4829931972789114;307244;6963aaf8,wav
15,0;1323044;69669830,wav
15,0;1323044;696e9181,wav
15,0;1323044;69709f7c,wav
15,0;1323044;69726bba,wav
15,0;1323044;697287f7,wav
15,0;1323044;697b37b3,wav
12,84063492063492;1132588;698148ef,wav
15,0;1323044;69827d4b,wav
15,0;1323044;6986a29a,wav
15,0;1323044;698777f3,wav
15,0;1323044;69879eee,wav
15,0;1323044;698ece5d,wav
15,0;1323044;698f4042,wav
15,0;1323044;69933c48,wav
15,0;1323044;699791e6,wav
15,0;1323044;699b8178,wav
15,0;1323044;699e7c24,wav
15,0;1323044;69a3daf8,wav
15,0;1323044;69a83f34,wav
15,0;1323044;69abeba7,wav
15,0;1323044;69ad2fa6,wav
15,0;1323044;69adf8fc,wav
15,0;1323044;69aeb3f3,wav
4,040272108843538;356396;69afdb17,wav
15,0;1323044;69b9910b,wav
15,0;1323044;69c1beca,wav
15,0;1323044;69c7b4d9,wav
15,0;1323044;69c9eb82,wav
15,0;1323044;69cae516,wav
15,0;1323044;69cd41d7,wav
15,0;1323044;69cf807a,wav
15,0;1323044;69db1769,wav
15,0;1323044;69dcad8c,wav
15,0;1323044;69e33fb5,wav
15,0;1323044;69e4fe4b,wav
15,0;1323044;69e769bf,wav
15,0;1323044;69e93b33,wav
15,0;1323044;69ecf747,wav
15,0;1323044;69fddf48,wav
15,0;1323044;6a02f20f,wav
15,0;1323044;6a034c29,wav
15,0;1323044;6a0a2d15,wav
15,0;1323044;6a0d4c50,wav
15,0;1323044;6a0d5e9b,wav
15,0;1323044;6a13143e,wav
15,0;1323044;6a1bef64,wav
15,0;1323044;6a22e3a6,wav
15,0;1323044;6a2e2eb9,wav
15,0;1323044;6a31127e,wav
15,0;1323044;6a312875,wav
15,0;1323044;6a324924,wav
15,0;1323044;6a33c5d1,wav
15,0;1323044;6a35aa6f,wav
15,0;1323044;6a391c31,wav
15,0;1323044;6a3c0b02,wav
15,0;1323044;6a3d128f,wav
10,054240362811791;886828;6a443762,wav
15,0;1323044;6a4e3d45,wav
15,0;1323044;6a5250d1,wav
15,0;1323044;6a53249b,wav
15,0;1323044;6a582540,wav
15,0;1323044;6a5927be,wav
15,0;1323044;6a5971c6,wav
15,0;1323044;6a5a0ada,wav
15,0;1323044;6a5a402b,wav
15,0;1323044;6a5daae1,wav
15,0;1323044;6a5ddb84,wav
15,0;1323044;6a5ee698,wav
15,0;1323044;6a637c72,wav
15,0;1323044;6a63bbad,wav
15,0;1323044;6a647c61,wav
15,0;1323044;6a65777f,wav
15,0;1323044;6a65bd9f,wav
15,0;1323044;6a65d40b,wav
15,0;1323044;6a69d479,wav
15,0;1323044;6a6a5b04,wav
15,0;1323044;6a6f3a1a,wav
15,0;1323044;6a6fa998,wav
15,0;1323044;6a71d745,wav
15,0;1323044;6a74be36,wav
15,0;1323044;6a752e64,wav
15,0;1323044;6a75d770,wav
15,0;1323044;6a7719f3,wav
15,0;1323044;6a774a66,wav
15,0;1323044;6a797adb,wav
15,0;1323044;6a79b3e1,wav
15,0;1323044;6a7b88df,wav
15,0;1323044;6a8a7930,wav
15,0;1323044;6a8ba5b5,wav
15,0;1323044;6a8bf514,wav
15,0;1323044;6a91951f,wav
15,0;1323044;6a9830e1,wav
15,0;1323044;6a9bb908,wav
15,0;1323044;6aa11ad4,wav
14,814331065759637;1306668;6aa2e426,wav
15,0;1323044;6aa3d27d,wav
15,0;1323044;6aa4f0c8,wav
15,0;1323044;6aa4ffa3,wav
15,0;1323044;6aa5b631,wav
15,0;1323044;6aa669d2,wav
15,0;1323044;6aaace38,wav
15,0;1323044;6ab023fe,wav
15,0;1323044;6ab0b5bd,wav
15,0;1323044;6ab0bf44,wav
15,0;1323044;6ab54a9d,wav
15,0;1323044;6ab6cca1,wav
15,0;1323044;6abc5e38,wav
15,0;1323044;6abd907f,wav
15,0;1323044;6abda8a2,wav
11,109274376417234;979882;6abe5353,wav
15,0;1323044;6ac2a69f,wav
15,0;1323044;6aca15e9,wav
15,557369614512472;1372204;6aca9562,wav
15,0;1323044;6acabc17,wav
15,0;1323044;6acc7b57,wav
15,0;1323044;6acfd9de,wav
15,0;1323044;6ad1adca,wav
15,0;1323044;6ad5a9a7,wav
15,0;1323044;6add5361,wav
15,0;1323044;6add818d,wav
15,0;1323044;6ae1e34b,wav
15,0;1323044;6ae2ffd9,wav
15,0;1323044;6ae480e0,wav
7,964444444444444;702508;6ae4f515,wav
15,0;1323044;6ae70474,wav
15,0;1323044;6ae8b15b,wav
15,0;1323044;6aee27bf,wav
15,0;1323044;6aeefa4e,wav
15,0;1323044;6af0acc5,wav
15,0;1323044;6af23de3,wav
15,0;1323044;6af5a226,wav
15,0;1323044;6af62e6c,wav
15,0;1323044;6af752b5,wav
15,0;1323044;6af7c80e,wav
15,0;1323044;6affe5ce,wav
14,44281179138322;1273900;6b0057fa,wav
15,0;1323044;6b0082d5,wav
15,0;1323044;6b00eb67,wav
15,0;1323044;6b01e501,wav
15,0;1323044;6b0306cb,wav
15,0;1323044;6b03952c,wav
15,0;1323044;6b06025f,wav
15,0;1323044;6b0618e4,wav
15,0;1323044;6b06fbf5,wav
15,0;1323044;6b079ece,wav
15,0;1323044;6b0abd09,wav
4,040272108843538;356396;6b17564b,wav
12,051156462585034;1062956;6b1b4e8d,wav
15,0;1323044;6b21afb7,wav
15,0;1323044;6b2371c6,wav
15,0;1323044;6b2b3f0d,wav
15,0;1323044;6b2ebade,wav
15,0;1323044;6b2f3eb8,wav
15,0;1323044;6b321896,wav
12,376235827664399;1091628;6b34105a,wav
15,0;1323044;6b382a51,wav
15,0;1323044;6b3f247e,wav
15,0;1323044;6b3fa978,wav
15,0;1323044;6b433226,wav
15,0;1323044;6b48664a,wav
15,0;1323044;6b4ab1d0,wav
15,0;1323044;6b4b981b,wav
12,770975056689343;1126444;6b506d87,wav
15,0;1323044;6b566513,wav
15,0;1323044;6b56b80b,wav
8,010884353741497;706604;6b5d6f56,wav
10,983038548752834;968748;6b5d928a,wav
15,0;1323044;6b60f4c5,wav
15,0;1323044;6b6ab53b,wav
15,0;1323044;6b6d4e41,wav
15,0;1323044;6b718c9e,wav
15,0;1323044;6b727344,wav
15,0;1323044;6b798406,wav
15,0;1323044;6b805a93,wav
15,0;1323044;6b81db5c,wav
15,0;1323044;6b8847ce,wav
15,0;1323044;6b8b87f2,wav
15,0;1323044;6b8caa5c,wav
15,0;1323044;6b959d44,wav
15,0;1323044;6b9791b4,wav
15,0;1323044;6ba3dc1e,wav
15,0;1323044;6ba7083e,wav
15,0;1323044;6bab9782,wav
15,0;1323044;6bb4a2c8,wav
15,0;1323044;6bb654dc,wav
15,0;1323044;6bb96dcc,wav
15,0;1323044;6bbbb5b0,wav
15,0;1323044;6bbeaf73,wav
15,0;1323044;6bc0394a,wav
15,0;1323044;6bc086d7,wav
15,0;1323044;6bc3e1bd,wav
15,0;1323044;6bcbeb29,wav
3,01859410430839;266284;6bcc4207,wav
4,760090702947846;419884;6bcc4de6,wav
15,0;1323044;6bcc6853,wav
15,0;1323044;6bcf0d02,wav
15,0;1323044;6bcf8e0c,wav
15,0;1323044;6bd16ebe,wav
15,0;1323044;6bd2ae0e,wav
15,0;1323044;6bd6a722,wav
15,0;1323044;6bd91ee4,wav
15,0;1323044;6bd946b9,wav
15,0;1323044;6bdb5cb2,wav
15,0;1323044;6bdd3ba4,wav
15,0;1323044;6bdd47a5,wav
15,0;1323044;6bdf16a2,wav
15,0;1323044;6be1828c,wav
15,0;1323044;6be29c39,wav
15,0;1323044;6be92d98,wav
15,0;1323044;6beb8181,wav
15,0;1323044;6bed4f2c,wav
15,0;1323044;6bedfaba,wav
8,335963718820862;735276;6bee5702,wav
7,053061224489796;622124;6beff022,wav
15,0;1323044;6bf02870,wav
15,0;1323044;6bf763ed,wav
15,0;1323044;6bf8f43a,wav
15,0;1323044;6bf9e4f1,wav
15,0;1323044;6bfbc381,wav
15,0;1323044;6bfde126,wav
3,645532879818594;321580;6bfe4b73,wav
15,0;1323044;6c02fbae,wav
13,003174603174603;1146924;6c0686c2,wav
15,0;1323044;6c0b91a8,wav
15,0;1323044;6c0c0481,wav
15,0;1323044;6c0c14da,wav
15,0;1323044;6c18092c,wav
15,0;1323044;6c1c7938,wav
15,0;1323044;6c1e5ff8,wav
15,0;1323044;6c1ee574,wav
15,0;1323044;6c232c68,wav
15,0;1323044;6c2622ca,wav
15,0;1323044;6c295901,wav
15,0;1323044;6c2f5d8c,wav
15,0;1323044;6c3257e9,wav
15,0;1323044;6c359cd6,wav
15,0;1323044;6c3bbd98,wav
15,0;1323044;6c3bdb1b,wav
15,0;1323044;6c3c578a,wav
15,0;1323044;6c3fe597,wav
15,0;1323044;6c403743,wav
15,0;1323044;6c40adba,wav
15,0;1323044;6c41c8b2,wav
15,0;1323044;6c43eacd,wav
15,0;1323044;6c49b43f,wav
15,0;1323044;6c4f4b31,wav
15,0;1323044;6c4fed96,wav
15,0;1323044;6c6159fa,wav
15,0;1323044;6c64264a,wav
15,0;1323044;6c65a37b,wav
15,0;1323044;6c6669e3,wav
15,0;1323044;6c6905e8,wav
15,0;1323044;6c69b0a2,wav
15,0;1323044;6c6d2641,wav
15,0;1323044;6c6d5a83,wav
15,0;1323044;6c6fe2a9,wav
15,0;1323044;6c71421b,wav
15,0;1323044;6c7191b7,wav
15,0;1323044;6c7a6e0d,wav
15,0;1323044;6c7ccdfd,wav
10,565079365079365;931884;6c800bb5,wav
15,0;1323044;6c89f3aa,wav
15,0;1323044;6c8e20af,wav
15,0;1323044;6c916a54,wav
15,0;1323044;6c93c798,wav
15,0;1323044;6c94646f,wav
15,0;1323044;6c9912f5,wav
15,0;1323044;6c9a8788,wav
15,0;1323044;6c9d61d3,wav
15,0;1323044;6c9e5a65,wav
15,0;1323044;6ca960a1,wav
15,0;1323044;6cab83fb,wav
15,0;1323044;6cabb109,wav
15,0;1323044;6cafb7ee,wav
15,0;1323044;6cb56346,wav
15,0;1323044;6cb90bb1,wav
15,0;1323044;6cbb9028,wav
4,133151927437642;364588;6cbc9a5a,wav
15,0;1323044;6cbe8e75,wav
15,0;1323044;6ccad96a,wav
15,0;1323044;6ccbdbe8,wav
15,0;1323044;6ccc64c6,wav
15,0;1323044;6ccf284e,wav
15,0;1323044;6cd295a0,wav
15,0;1323044;6cd5164c,wav
15,0;1323044;6cd60287,wav
7,198185941043084;634924;6cdceb3a,wav
15,0;1323044;6cdd6413,wav
15,0;1323044;6cdfd994,wav
15,0;1323044;6ce4b7f5,wav
15,0;1323044;6ce7d591,wav
15,0;1323044;6cf1e57d,wav
15,0;1323044;6cf6c652,wav
15,0;1323044;6cf7ca5c,wav
15,0;1323044;6cf903f8,wav
15,0;1323044;6cfbd21d,wav
15,0;1323044;6cfe5b71,wav
15,0;1323044;6d062e59,wav
15,0;1323044;6d06d285,wav
15,0;1323044;6d0980ba,wav
15,0;1323044;6d0c5705,wav
15,0;1323044;6d0f6eec,wav
15,0;1323044;6d0ff912,wav
15,0;1323044;6d11ed44,wav
15,0;1323044;6d128205,wav
15,0;1323044;6d24a710,wav
15,0;1323044;6d24b817,wav
15,0;1323044;6d2877ff,wav
15,0;1323044;6d29569e,wav
15,0;1323044;6d2bc7b7,wav
15,0;1323044;6d2f0ace,wav
15,789569160997733;1392684;6d34b39f,wav
15,0;1323044;6d366b0a,wav
15,0;1323044;6d3bbc56,wav
15,0;1323044;6d3d33d5,wav
15,0;1323044;6d4236ae,wav
15,0;1323044;6d42eb45,wav
15,0;1323044;6d48ad9e,wav
15,0;1323044;6d4bcf83,wav
15,0;1323044;6d4d8daf,wav
15,0;1323044;6d4e12a8,wav
15,0;1323044;6d5ec815,wav
15,0;1323044;6d5fc3f1,wav
10,263219954648527;905260;6d5fcec3,wav
15,0;1323044;6d600557,wav
15,0;1323044;6d7345d8,wav
15,0;1323044;6d74172b,wav
15,0;1323044;6d791603,wav
15,0;1323044;6d79c588,wav
15,0;1323044;6d7c6281,wav
15,0;1323044;6d8023b9,wav
15,0;1323044;6d861866,wav
15,0;1323044;6d889054,wav
15,0;1323044;6d932457,wav
15,0;1323044;6d932f51,wav
15,0;1323044;6d93db80,wav
15,0;1323044;6d990eb4,wav
15,0;1323044;6d9a3bc6,wav
15,0;1323044;6d9ec006,wav
15,0;1323044;6da0ff4c,wav
15,0;1323044;6da3027e,wav
15,0;1323044;6daf4d2a,wav
15,0;1323044;6daf8c55,wav
15,32517006802721;1351724;6db30dd0,wav
15,0;1323044;6db4846f,wav
15,0;1323044;6db560cc,wav
15,0;1323044;6dbbd43f,wav
11,656417233560092;1028140;6dc751d1,wav
15,0;1323044;6dc993a9,wav
15,0;1323044;6dc999de,wav
15,0;1323044;6dcc836b,wav
15,0;1323044;6dcd1f00,wav
15,0;1323044;6dd81c5a,wav
15,0;1323044;6ddeb489,wav
15,0;1323044;6de4ab51,wav
15,0;1323044;6de5db97,wav
15,0;1323044;6de82ef7,wav
15,0;1323044;6dee467f,wav
15,0;1323044;6deffe3c,wav
15,0;1323044;6df2c11c,wav
12,236916099773243;1079340;6df69017,wav
15,0;1323044;6dfcdbdf,wav
14,628571428571428;1290284;6e045757,wav
15,0;1323044;6e04e913,wav
15,0;1323044;6e06256f,wav
15,0;1323044;6e0b6e9b,wav
15,0;1323044;6e141906,wav
15,0;1323044;6e16095e,wav
15,0;1323044;6e17393c,wav
14,79111111111111;1304620;6e18b178,wav
15,0;1323044;6e192c90,wav
15,0;1323044;6e225875,wav
15,0;1323044;6e22bd31,wav
15,0;1323044;6e2c2c22,wav
15,0;1323044;6e2e60fc,wav
15,0;1323044;6e319748,wav
15,0;1323044;6e3781d3,wav
15,0;1323044;6e3842e1,wav
15,0;1323044;6e3dd372,wav
15,0;1323044;6e42a14b,wav
15,0;1323044;6e4332d4,wav
15,348390022675737;1353772;6e43c799,wav
15,0;1323044;6e4b5065,wav
15,0;1323044;6e4ff67f,wav
9,334421768707482;823340;6e5379ec,wav
15,0;1323044;6e53dca8,wav
15,0;1323044;6e5c3ccf,wav
15,0;1323044;6e5ea69a,wav
15,0;1323044;6e64c263,wav
15,0;1323044;6e6810e2,wav
15,0;1323044;6e69824b,wav
15,0;1323044;6e6b4255,wav
15,0;1323044;6e6c97f1,wav
15,0;1323044;6e6f3282,wav
15,0;1323044;6e71142b,wav
15,0;1323044;6e739d18,wav
15,0;1323044;6e747f31,wav
15,0;1323044;6e74c0f5,wav
15,0;1323044;6e77678e,wav
3,4597732426303853;305196;6e793d6a,wav
15,0;1323044;6e7cf401,wav
15,0;1323044;6e7ece39,wav
15,0;1323044;6e868150,wav
6,03718820861678;532524;6e880d2d,wav
15,0;1323044;6e8921b4,wav
15,0;1323044;6e8d3ea9,wav
14,164172335600908;1249324;6e918ba7,wav
15,0;1323044;6e95a557,wav
15,0;1323044;6e975eb4,wav
15,0;1323044;6e9b1eaf,wav
15,0;1323044;6e9d1d1f,wav
15,0;1323044;6e9ed868,wav
15,0;1323044;6ea031f0,wav
15,0;1323044;6ea47f7f,wav
15,0;1323044;6eaa247d,wav
15,0;1323044;6eaf3694,wav
15,0;1323044;6eb05f18,wav
15,0;1323044;6eb232d0,wav
15,0;1323044;6eb3164f,wav
4,481451247165533;395308;6eb5dabd,wav
15,0;1323044;6eb972c0,wav
15,0;1323044;6eba2acb,wav
15,0;1323044;6ebe1fb4,wav
15,0;1323044;6ec45f68,wav
15,0;1323044;6ec7dbd0,wav
15,0;1323044;6ec99f8a,wav
15,0;1323044;6ed0341d,wav
15,0;1323044;6ed06ff7,wav
15,0;1323044;6edbd621,wav
15,0;1323044;6edd0d7d,wav
15,0;1323044;6eddbadc,wav
15,0;1323044;6edef2e7,wav
15,0;1323044;6ee1b978,wav
15,0;1323044;6ee27770,wav
15,0;1323044;6ee71c10,wav
15,0;1323044;6ee8677f,wav
15,0;1323044;6ee9bc14,wav
15,0;1323044;6eef837d,wav
5,038730158730159;444460;6ef17fbb,wav
15,0;1323044;6ef1e763,wav
15,09297052154195;1331244;6ef32bc9,wav
15,0;1323044;6ef76b22,wav
15,0;1323044;6ef80329,wav
11,284897959183674;995372;6efa70eb,wav
15,0;1323044;6efbe0af,wav
15,0;1323044;6efbfa2d,wav
15,0;1323044;6efe6380,wav
15,0;1323044;6f026858,wav
15,0;1323044;6f036655,wav
15,0;1323044;6f0854f8,wav
15,0;1323044;6f0b503c,wav
15,0;1323044;6f0d5ff3,wav
15,0;1323044;6f0e28cf,wav
15,0;1323044;6f10e940,wav
15,0;1323044;6f13fcc4,wav
15,0;1323044;6f1d5851,wav
15,0;1323044;6f1ee2a9,wav
15,0;1323044;6f261b83,wav
15,0;1323044;6f27c5ef,wav
15,0;1323044;6f282ddd,wav
15,0;1323044;6f34a648,wav
15,0;1323044;6f3e2f68,wav
15,0;1323044;6f3f8bcc,wav
15,0;1323044;6f4132f6,wav
15,0;1323044;6f4857c5,wav
15,487709750566893;1366060;6f58f0d9,wav
15,0;1323044;6f63c6db,wav
15,0;1323044;6f65f552,wav
15,0;1323044;6f669e5b,wav
15,0;1323044;6f69648e,wav
15,0;1323044;6f6e6a54,wav
15,0;1323044;6f761c35,wav
15,0;1323044;6f7cb5bd,wav
15,0;1323044;6f7e924f,wav
15,0;1323044;6f7e9a79,wav
15,0;1323044;6f7ff3b3,wav
15,0;1323044;6f853462,wav
15,0;1323044;6f8d2774,wav
15,0;1323044;6f8dab3f,wav
15,0;1323044;6f922826,wav
15,0;1323044;6f960f3a,wav
15,0;1323044;6f96c7b3,wav
